"expid","id","session","trial","condition.demskill","condition.obs","state","p1","p2","ctrial","clr","cgb","rtime","rgb","out"
3,3,1,1,"skilled.dem","Choice",2,0.7,0.3,1,-1,0,0.66761,0,-1
3,"dem",1,2,"skilled.dem","Choice",2,0.7,0.3,2,1,1,0.3983,"NA","NA"
3,3,1,3,"skilled.dem","Choice",2,0.7,0.3,3,1,0,0.86347,1,1
3,3,1,4,"skilled.dem","Choice",2,0.7,0.3,4,1,0,0.67036,1,1
3,"dem",1,5,"skilled.dem","Choice",2,0.7,0.3,5,1,1,1.9366,"NA","NA"
3,3,1,6,"skilled.dem","Choice",2,0.7,0.3,6,-1,0,1.1113,0,-1
3,"dem",1,7,"skilled.dem","Choice",2,0.7,0.3,7,1,1,2.1673,"NA","NA"
3,3,1,8,"skilled.dem","Choice",2,0.7,0.3,8,-1,1,1.6537,1,1
3,"dem",1,9,"skilled.dem","Choice",2,0.7,0.3,9,-1,1,3.0894,"NA","NA"
3,"dem",1,10,"skilled.dem","Choice",2,0.7,0.3,10,1,0,1.4691,"NA","NA"
3,3,1,11,"skilled.dem","Choice",2,0.7,0.3,11,1,0,0.44228,1,1
3,"dem",1,12,"skilled.dem","Choice",2,0.7,0.3,12,1,1,0.51573,"NA","NA"
3,3,1,13,"skilled.dem","Choice",2,0.7,0.3,13,1,0,1.0833,1,1
3,3,1,14,"skilled.dem","Choice",2,0.7,0.3,14,-1,1,0.002957,1,1
3,"dem",1,15,"skilled.dem","Choice",2,0.7,0.3,15,1,1,1.2022,"NA","NA"
3,3,1,16,"skilled.dem","Choice",2,0.7,0.3,16,1,1,0.85297,1,1
3,"dem",1,17,"skilled.dem","Choice",2,0.7,0.3,17,1,1,1.0164,"NA","NA"
3,3,1,18,"skilled.dem","Choice",2,0.7,0.3,18,1,0,1.3054,0,-1
3,"dem",1,19,"skilled.dem","Choice",2,0.7,0.3,19,-1,1,0.092117,"NA","NA"
3,"dem",1,20,"skilled.dem","Choice",2,0.7,0.3,20,-1,0,1.7233,"NA","NA"
3,"dem",1,21,"skilled.dem","Choice",2,0.7,0.3,21,-1,1,0.0018554,"NA","NA"
3,3,1,22,"skilled.dem","Choice",2,0.7,0.3,22,-1,0,0.0029102,0,-1
3,"dem",1,23,"skilled.dem","Choice",2,0.7,0.3,23,-1,1,0.0019055,"NA","NA"
3,3,1,24,"skilled.dem","Choice",2,0.7,0.3,24,1,1,0.0019563,1,1
3,"dem",1,25,"skilled.dem","Choice",2,0.7,0.3,25,1,1,0.23494,"NA","NA"
3,"dem",1,26,"skilled.dem","Choice",2,0.7,0.3,26,-1,0,0.0017328,"NA","NA"
3,3,1,27,"skilled.dem","Choice",2,0.7,0.3,27,-1,0,0.38805,0,-1
3,"dem",1,28,"skilled.dem","Choice",2,0.7,0.3,28,1,1,0.22985,"NA","NA"
3,3,1,29,"skilled.dem","Choice",2,0.7,0.3,29,1,0,0.080825,0,-1
3,"dem",1,30,"skilled.dem","Choice",2,0.7,0.3,30,1,1,0.0017379,"NA","NA"
3,3,1,31,"skilled.dem","Choice",2,0.7,0.3,31,-1,1,0.1038,0,-1
3,"dem",1,32,"skilled.dem","Choice",2,0.7,0.3,32,-1,1,0.46194,"NA","NA"
3,3,1,33,"skilled.dem","Choice",2,0.7,0.3,33,1,1,0.71179,1,1
3,"dem",1,34,"skilled.dem","Choice",2,0.7,0.3,34,1,0,0.16438,"NA","NA"
3,3,1,35,"skilled.dem","Choice",2,0.7,0.3,35,1,1,0.71921,0,-1
3,"dem",1,36,"skilled.dem","Choice",2,0.7,0.3,36,-1,1,0.033855,"NA","NA"
3,3,1,37,"skilled.dem","Choice",2,0.7,0.3,37,-1,0,0.66285,0,-1
3,3,1,38,"skilled.dem","Choice",2,0.7,0.3,38,-1,1,0.84017,0,-1
3,"dem",1,39,"skilled.dem","Choice",2,0.7,0.3,39,-1,1,0.0020053,"NA","NA"
3,3,1,40,"skilled.dem","Choice",2,0.7,0.3,40,-1,1,0.1235,1,1
3,3,1,41,"unskilled.dem","Choice",3,0.7,0.3,1,1,1,0.35029,1,1
3,"dem",1,42,"unskilled.dem","Choice",3,0.7,0.3,2,-1,0,0.11737,"NA","NA"
3,3,1,43,"unskilled.dem","Choice",3,0.7,0.3,3,1,1,0.0022693,1,1
3,"dem",1,44,"unskilled.dem","Choice",3,0.7,0.3,4,1,0,0.18785,"NA","NA"
3,"dem",1,45,"unskilled.dem","Choice",3,0.7,0.3,5,1,0,1.3032,"NA","NA"
3,3,1,46,"unskilled.dem","Choice",3,0.7,0.3,6,-1,1,0.90172,0,-1
3,"dem",1,47,"unskilled.dem","Choice",3,0.7,0.3,7,1,0,2.2048,"NA","NA"
3,3,1,48,"unskilled.dem","Choice",3,0.7,0.3,8,1,1,0.070309,1,1
3,3,1,49,"unskilled.dem","Choice",3,0.7,0.3,9,1,0,0.0020355,1,1
3,"dem",1,50,"unskilled.dem","Choice",3,0.7,0.3,10,1,0,0.20579,"NA","NA"
3,3,1,51,"unskilled.dem","Choice",3,0.7,0.3,11,1,0,0.59797,0,-1
3,"dem",1,52,"unskilled.dem","Choice",3,0.7,0.3,12,1,0,0.48959,"NA","NA"
3,3,1,53,"unskilled.dem","Choice",3,0.7,0.3,13,-1,0,0.093862,1,1
3,"dem",1,54,"unskilled.dem","Choice",3,0.7,0.3,14,1,0,0.42594,"NA","NA"
3,3,1,55,"unskilled.dem","Choice",3,0.7,0.3,15,-1,1,0.0028167,1,1
3,3,1,56,"unskilled.dem","Choice",3,0.7,0.3,16,-1,0,0.003026,0,-1
3,"dem",1,57,"unskilled.dem","Choice",3,0.7,0.3,17,1,0,0.14737,"NA","NA"
3,3,1,58,"unskilled.dem","Choice",3,0.7,0.3,18,1,1,0.17305,1,1
3,3,1,59,"unskilled.dem","Choice",3,0.7,0.3,19,1,1,0.0018309,0,-1
3,"dem",1,60,"unskilled.dem","Choice",3,0.7,0.3,20,-1,1,0.41536,"NA","NA"
3,"dem",1,61,"unskilled.dem","Choice",3,0.7,0.3,21,-1,0,0.37515,"NA","NA"
3,3,1,62,"unskilled.dem","Choice",3,0.7,0.3,22,-1,1,0.60718,1,1
3,"dem",1,63,"unskilled.dem","Choice",3,0.7,0.3,23,-1,0,0.94158,"NA","NA"
3,"dem",1,64,"unskilled.dem","Choice",3,0.7,0.3,24,1,1,0.55859,"NA","NA"
3,3,1,65,"unskilled.dem","Choice",3,0.7,0.3,25,1,1,0.0016957,0,-1
3,"dem",1,66,"unskilled.dem","Choice",3,0.7,0.3,26,1,0,0.13633,"NA","NA"
3,"dem",1,67,"unskilled.dem","Choice",3,0.7,0.3,27,1,1,0.22422,"NA","NA"
3,"dem",1,68,"unskilled.dem","Choice",3,0.7,0.3,28,-1,0,0.15636,"NA","NA"
3,3,1,69,"unskilled.dem","Choice",3,0.7,0.3,29,-1,1,0.0025801,0,-1
3,3,1,70,"unskilled.dem","Choice",3,0.7,0.3,30,1,1,0.21121,1,1
3,"dem",1,71,"unskilled.dem","Choice",3,0.7,0.3,31,1,1,0.081214,"NA","NA"
3,"dem",1,72,"unskilled.dem","Choice",3,0.7,0.3,32,1,0,2.3419,"NA","NA"
3,3,1,73,"unskilled.dem","Choice",3,0.7,0.3,33,-1,1,0.89483,1,1
3,"dem",1,74,"unskilled.dem","Choice",3,0.7,0.3,34,-1,0,0.0017408,"NA","NA"
3,3,1,75,"unskilled.dem","Choice",3,0.7,0.3,35,-1,0,0.5052,0,-1
3,3,1,76,"unskilled.dem","Choice",3,0.7,0.3,36,1,1,0.0016963,0,-1
3,"dem",1,77,"unskilled.dem","Choice",3,0.7,0.3,37,-1,0,0.31412,"NA","NA"
3,3,1,78,"unskilled.dem","Choice",3,0.7,0.3,38,-1,1,1.6632,1,1
3,3,1,79,"unskilled.dem","Choice",3,0.7,0.3,39,-1,1,0.26881,1,1
3,"dem",1,80,"unskilled.dem","Choice",3,0.7,0.3,40,1,0,0.37723,"NA","NA"
3,3,1,81,"private","Private",1,0.7,0.3,1,-1,1,0.58159,0,-1
3,3,1,82,"private","Private",1,0.7,0.3,2,1,0,0.34111,0,-1
3,3,1,83,"private","Private",1,0.7,0.3,3,1,0,0.0021085,1,1
3,3,1,84,"private","Private",1,0.7,0.3,4,-1,0,0.97308,0,-1
3,3,1,85,"private","Private",1,0.7,0.3,5,1,0,0.66431,0,-1
3,3,1,86,"private","Private",1,0.7,0.3,6,1,1,0.88064,0,-1
3,3,1,87,"private","Private",1,0.7,0.3,7,-1,1,0.039187,0,-1
3,3,1,88,"private","Private",1,0.7,0.3,8,-1,0,0.24047,0,-1
3,3,1,89,"private","Private",1,0.7,0.3,9,1,0,0.078394,1,1
3,3,1,90,"private","Private",1,0.7,0.3,10,1,0,0.0015731,0,-1
3,3,1,91,"private","Private",1,0.7,0.3,11,1,1,0.0019517,1,1
3,3,1,92,"private","Private",1,0.7,0.3,12,1,1,0.35798,1,1
3,3,1,93,"private","Private",1,0.7,0.3,13,1,1,0.21947,1,1
3,3,1,94,"private","Private",1,0.7,0.3,14,-1,0,0.36646,1,1
3,3,1,95,"private","Private",1,0.7,0.3,15,-1,0,0.0029963,0,-1
3,3,1,96,"private","Private",1,0.7,0.3,16,-1,1,0.41211,1,1
3,3,1,97,"private","Private",1,0.7,0.3,17,1,1,0.31033,1,1
3,3,1,98,"private","Private",1,0.7,0.3,18,-1,1,0.17107,1,1
3,3,1,99,"private","Private",1,0.7,0.3,19,-1,1,0.051875,1,1
3,3,1,100,"private","Private",1,0.7,0.3,20,1,1,0.27584,1,1
3,3,2,1,"private","Private",4,0.7,0.3,21,-1,1,0.033587,1,1
3,3,2,2,"private","Private",4,0.7,0.3,22,-1,1,0.041733,1,1
3,3,2,3,"private","Private",4,0.7,0.3,23,1,1,0.17856,1,1
3,3,2,4,"private","Private",4,0.7,0.3,24,1,1,0.032975,1,1
3,3,2,5,"private","Private",4,0.7,0.3,25,1,1,0.20559,1,1
3,3,2,6,"private","Private",4,0.7,0.3,26,-1,1,0.15044,1,1
3,3,2,7,"private","Private",4,0.7,0.3,27,-1,1,0.10638,1,1
3,3,2,8,"private","Private",4,0.7,0.3,28,-1,1,0.069507,1,1
3,3,2,9,"private","Private",4,0.7,0.3,29,-1,1,0.03445,1,1
3,3,2,10,"private","Private",4,0.7,0.3,30,-1,1,0.051258,0,-1
3,3,2,11,"private","Private",4,0.7,0.3,31,1,1,0.41741,1,1
3,3,2,12,"private","Private",4,0.7,0.3,32,1,1,0.46902,1,1
3,3,2,13,"private","Private",4,0.7,0.3,33,1,0,1.7999,0,-1
3,3,2,14,"private","Private",4,0.7,0.3,34,1,1,0.87171,0,-1
3,3,2,15,"private","Private",4,0.7,0.3,35,1,1,1.0398,1,1
3,3,2,16,"private","Private",4,0.7,0.3,36,-1,1,0.043846,0,-1
3,3,2,17,"private","Private",4,0.7,0.3,37,1,1,0.050578,0,-1
3,3,2,18,"private","Private",4,0.7,0.3,38,-1,1,0.0036281,1,1
3,3,2,19,"private","Private",4,0.7,0.3,39,-1,0,0.011869,1,1
3,3,2,20,"private","Private",4,0.7,0.3,40,-1,0,0.0038812,0,-1
3,3,2,21,"unskilled.dem","Choice",6,0.7,0.3,41,1,0,0.1127,0,-1
3,3,2,22,"unskilled.dem","Choice",6,0.7,0.3,42,-1,1,0.22127,1,1
3,"dem",2,23,"unskilled.dem","Choice",6,0.7,0.3,43,-1,1,1.2085,"NA","NA"
3,3,2,24,"unskilled.dem","Choice",6,0.7,0.3,44,-1,1,0.12508,1,1
3,"dem",2,25,"unskilled.dem","Choice",6,0.7,0.3,45,1,0,0.010901,"NA","NA"
3,"dem",2,26,"unskilled.dem","Choice",6,0.7,0.3,46,1,1,0.25374,"NA","NA"
3,"dem",2,27,"unskilled.dem","Choice",6,0.7,0.3,47,1,0,0.0016883,"NA","NA"
3,3,2,28,"unskilled.dem","Choice",6,0.7,0.3,48,1,0,0.0020395,0,-1
3,"dem",2,29,"unskilled.dem","Choice",6,0.7,0.3,49,-1,0,0.23622,"NA","NA"
3,3,2,30,"unskilled.dem","Choice",6,0.7,0.3,50,-1,1,0.023256,1,1
3,3,2,31,"unskilled.dem","Choice",6,0.7,0.3,51,-1,1,0.4349,0,-1
3,"dem",2,32,"unskilled.dem","Choice",6,0.7,0.3,52,1,0,0.41969,"NA","NA"
3,"dem",2,33,"unskilled.dem","Choice",6,0.7,0.3,53,1,0,0.014572,"NA","NA"
3,3,2,34,"unskilled.dem","Choice",6,0.7,0.3,54,1,0,0.3213,1,1
3,"dem",2,35,"unskilled.dem","Choice",6,0.7,0.3,55,-1,0,0.073629,"NA","NA"
3,"dem",2,36,"unskilled.dem","Choice",6,0.7,0.3,56,-1,0,0.41457,"NA","NA"
3,3,2,37,"unskilled.dem","Choice",6,0.7,0.3,57,1,1,0.72218,1,1
3,3,2,38,"unskilled.dem","Choice",6,0.7,0.3,58,1,0,0.29689,0,-1
3,"dem",2,39,"unskilled.dem","Choice",6,0.7,0.3,59,-1,0,0.0016792,"NA","NA"
3,3,2,40,"unskilled.dem","Choice",6,0.7,0.3,60,-1,1,0.032796,1,1
3,3,2,41,"unskilled.dem","Choice",6,0.7,0.3,61,-1,0,0.0047656,1,1
3,"dem",2,42,"unskilled.dem","Choice",6,0.7,0.3,62,-1,0,0.024226,"NA","NA"
3,"dem",2,43,"unskilled.dem","Choice",6,0.7,0.3,63,-1,0,0.3157,"NA","NA"
3,"dem",2,44,"unskilled.dem","Choice",6,0.7,0.3,64,1,1,0.060535,"NA","NA"
3,3,2,45,"unskilled.dem","Choice",6,0.7,0.3,65,1,1,0.22723,1,1
3,3,2,46,"unskilled.dem","Choice",6,0.7,0.3,66,1,1,0.23569,0,-1
3,"dem",2,47,"unskilled.dem","Choice",6,0.7,0.3,67,1,0,0.0017482,"NA","NA"
3,3,2,48,"unskilled.dem","Choice",6,0.7,0.3,68,-1,1,0.88963,1,1
3,3,2,49,"unskilled.dem","Choice",6,0.7,0.3,69,-1,1,0.18576,1,1
3,"dem",2,50,"unskilled.dem","Choice",6,0.7,0.3,70,1,0,0.048143,"NA","NA"
3,3,2,51,"unskilled.dem","Choice",6,0.7,0.3,71,1,1,0.12635,0,-1
3,"dem",2,52,"unskilled.dem","Choice",6,0.7,0.3,72,-1,0,0.37347,"NA","NA"
3,"dem",2,53,"unskilled.dem","Choice",6,0.7,0.3,73,-1,0,0.001653,"NA","NA"
3,3,2,54,"unskilled.dem","Choice",6,0.7,0.3,74,-1,0,1.1588,1,1
3,"dem",2,55,"unskilled.dem","Choice",6,0.7,0.3,75,-1,0,0.21005,"NA","NA"
3,3,2,56,"unskilled.dem","Choice",6,0.7,0.3,76,1,1,0.53509,1,1
3,"dem",2,57,"unskilled.dem","Choice",6,0.7,0.3,77,-1,1,0.0020276,"NA","NA"
3,"dem",2,58,"unskilled.dem","Choice",6,0.7,0.3,78,-1,0,0.19718,"NA","NA"
3,3,2,59,"unskilled.dem","Choice",6,0.7,0.3,79,-1,0,0.862,0,-1
3,3,2,60,"unskilled.dem","Choice",6,0.7,0.3,80,-1,1,0.39755,1,1
3,3,2,61,"skilled.dem","Choice",5,0.7,0.3,41,-1,0,0.23099,1,1
3,"dem",2,62,"skilled.dem","Choice",5,0.7,0.3,42,-1,1,0.0039325,"NA","NA"
3,"dem",2,63,"skilled.dem","Choice",5,0.7,0.3,43,1,0,0.16518,"NA","NA"
3,3,2,64,"skilled.dem","Choice",5,0.7,0.3,44,1,0,1.1254,0,-1
3,3,2,65,"skilled.dem","Choice",5,0.7,0.3,45,1,1,0.57343,1,1
3,"dem",2,66,"skilled.dem","Choice",5,0.7,0.3,46,-1,1,0.18893,"NA","NA"
3,3,2,67,"skilled.dem","Choice",5,0.7,0.3,47,-1,1,0.0027722,1,1
3,"dem",2,68,"skilled.dem","Choice",5,0.7,0.3,48,1,1,0.0017271,"NA","NA"
3,3,2,69,"skilled.dem","Choice",5,0.7,0.3,49,-1,1,0.17319,1,1
3,3,2,70,"skilled.dem","Choice",5,0.7,0.3,50,1,1,0.1629,1,1
3,"dem",2,71,"skilled.dem","Choice",5,0.7,0.3,51,-1,1,0.0017448,"NA","NA"
3,"dem",2,72,"skilled.dem","Choice",5,0.7,0.3,52,-1,0,0.0017003,"NA","NA"
3,"dem",2,73,"skilled.dem","Choice",5,0.7,0.3,53,1,1,0.001694,"NA","NA"
3,"dem",2,74,"skilled.dem","Choice",5,0.7,0.3,54,1,1,0.14919,"NA","NA"
3,3,2,75,"skilled.dem","Choice",5,0.7,0.3,55,-1,0,0.95915,0,-1
3,3,2,76,"skilled.dem","Choice",5,0.7,0.3,56,1,1,0.0017453,1,1
3,"dem",2,77,"skilled.dem","Choice",5,0.7,0.3,57,-1,1,0.0017522,"NA","NA"
3,3,2,78,"skilled.dem","Choice",5,0.7,0.3,58,-1,1,0.2311,1,1
3,"dem",2,79,"skilled.dem","Choice",5,0.7,0.3,59,1,1,0.058783,"NA","NA"
3,"dem",2,80,"skilled.dem","Choice",5,0.7,0.3,60,1,1,0.13398,"NA","NA"
3,3,2,81,"skilled.dem","Choice",5,0.7,0.3,61,1,0,0.90223,1,1
3,3,2,82,"skilled.dem","Choice",5,0.7,0.3,62,1,0,0.054415,1,1
3,"dem",2,83,"skilled.dem","Choice",5,0.7,0.3,63,1,0,1.1678,"NA","NA"
3,3,2,84,"skilled.dem","Choice",5,0.7,0.3,64,1,1,0.56471,1,1
3,"dem",2,85,"skilled.dem","Choice",5,0.7,0.3,65,1,0,0.15986,"NA","NA"
3,"dem",2,86,"skilled.dem","Choice",5,0.7,0.3,66,1,1,0.038655,"NA","NA"
3,3,2,87,"skilled.dem","Choice",5,0.7,0.3,67,1,1,0.034252,1,1
3,"dem",2,88,"skilled.dem","Choice",5,0.7,0.3,68,-1,1,0.031025,"NA","NA"
3,3,2,89,"skilled.dem","Choice",5,0.7,0.3,69,-1,0,0.0039268,1,1
3,3,2,90,"skilled.dem","Choice",5,0.7,0.3,70,-1,0,0.29158,1,1
3,"dem",2,91,"skilled.dem","Choice",5,0.7,0.3,71,-1,1,0.22394,"NA","NA"
3,3,2,92,"skilled.dem","Choice",5,0.7,0.3,72,1,0,0.12072,0,-1
3,3,2,93,"skilled.dem","Choice",5,0.7,0.3,73,1,1,0.29068,0,-1
3,"dem",2,94,"skilled.dem","Choice",5,0.7,0.3,74,-1,1,0.30205,"NA","NA"
3,3,2,95,"skilled.dem","Choice",5,0.7,0.3,75,1,1,0.72187,1,1
3,"dem",2,96,"skilled.dem","Choice",5,0.7,0.3,76,-1,1,0.25797,"NA","NA"
3,3,2,97,"skilled.dem","Choice",5,0.7,0.3,77,-1,1,0.16016,1,1
3,"dem",2,98,"skilled.dem","Choice",5,0.7,0.3,78,-1,1,0.001885,"NA","NA"
3,3,2,99,"skilled.dem","Choice",5,0.7,0.3,79,1,1,0.035918,1,1
3,"dem",2,100,"skilled.dem","Choice",5,0.7,0.3,80,1,1,0.16678,"NA","NA"
3,3,3,1,"private","Private",7,0.7,0.3,41,-1,0,0.50407,0,-1
3,3,3,2,"private","Private",7,0.7,0.3,42,-1,1,1.1339,1,1
3,3,3,3,"private","Private",7,0.7,0.3,43,1,1,0.037564,0,-1
3,3,3,4,"private","Private",7,0.7,0.3,44,-1,1,0.066026,0,-1
3,3,3,5,"private","Private",7,0.7,0.3,45,1,1,0.28427,1,1
3,3,3,6,"private","Private",7,0.7,0.3,46,1,1,0.69925,1,1
3,3,3,7,"private","Private",7,0.7,0.3,47,1,1,0.037557,1,1
3,3,3,8,"private","Private",7,0.7,0.3,48,1,1,0.28655,1,1
3,3,3,9,"private","Private",7,0.7,0.3,49,1,1,1.0044,1,1
3,3,3,10,"private","Private",7,0.7,0.3,50,-1,1,0.56157,0,-1
3,3,3,11,"private","Private",7,0.7,0.3,51,1,0,0.13114,1,1
3,3,3,12,"private","Private",7,0.7,0.3,52,1,0,0.35081,0,-1
3,3,3,13,"private","Private",7,0.7,0.3,53,-1,1,0.013869,1,1
3,3,3,14,"private","Private",7,0.7,0.3,54,1,1,0.30571,1,1
3,3,3,15,"private","Private",7,0.7,0.3,55,-1,1,0.16747,0,-1
3,3,3,16,"private","Private",7,0.7,0.3,56,1,1,0.071155,0,-1
3,3,3,17,"private","Private",7,0.7,0.3,57,1,0,0.71287,1,1
3,3,3,18,"private","Private",7,0.7,0.3,58,1,0,0.12204,0,-1
3,3,3,19,"private","Private",7,0.7,0.3,59,-1,0,0.20909,0,-1
3,3,3,20,"private","Private",7,0.7,0.3,60,-1,1,0.6138,1,1
3,"dem",3,21,"skilled.dem","Choice",8,0.7,0.3,81,1,1,0.17204,"NA","NA"
3,"dem",3,22,"skilled.dem","Choice",8,0.7,0.3,82,-1,1,0.0017351,"NA","NA"
3,3,3,23,"skilled.dem","Choice",8,0.7,0.3,83,1,1,0.77416,0,-1
3,"dem",3,24,"skilled.dem","Choice",8,0.7,0.3,84,1,1,0.39695,"NA","NA"
3,3,3,25,"skilled.dem","Choice",8,0.7,0.3,85,-1,0,0.07624,0,-1
3,"dem",3,26,"skilled.dem","Choice",8,0.7,0.3,86,1,1,0.14646,"NA","NA"
3,3,3,27,"skilled.dem","Choice",8,0.7,0.3,87,1,1,0.064409,1,1
3,"dem",3,28,"skilled.dem","Choice",8,0.7,0.3,88,1,1,0.29534,"NA","NA"
3,3,3,29,"skilled.dem","Choice",8,0.7,0.3,89,1,1,0.0017014,0,-1
3,"dem",3,30,"skilled.dem","Choice",8,0.7,0.3,90,1,1,0.0020544,"NA","NA"
3,"dem",3,31,"skilled.dem","Choice",8,0.7,0.3,91,-1,1,1.6163,"NA","NA"
3,3,3,32,"skilled.dem","Choice",8,0.7,0.3,92,-1,1,0.52227,1,1
3,"dem",3,33,"skilled.dem","Choice",8,0.7,0.3,93,1,0,0.047002,"NA","NA"
3,"dem",3,34,"skilled.dem","Choice",8,0.7,0.3,94,1,0,0.0017955,"NA","NA"
3,3,3,35,"skilled.dem","Choice",8,0.7,0.3,95,1,1,0.0015475,1,1
3,3,3,36,"skilled.dem","Choice",8,0.7,0.3,96,-1,1,0.16842,1,1
3,"dem",3,37,"skilled.dem","Choice",8,0.7,0.3,97,1,1,0.087334,"NA","NA"
3,3,3,38,"skilled.dem","Choice",8,0.7,0.3,98,1,0,0.47311,0,-1
3,"dem",3,39,"skilled.dem","Choice",8,0.7,0.3,99,-1,1,0.13553,"NA","NA"
3,"dem",3,40,"skilled.dem","Choice",8,0.7,0.3,100,1,1,0.60123,"NA","NA"
3,3,3,41,"skilled.dem","Choice",8,0.7,0.3,101,-1,0,0.16295,0,-1
3,3,3,42,"skilled.dem","Choice",8,0.7,0.3,102,1,0,0.14779,1,1
3,"dem",3,43,"skilled.dem","Choice",8,0.7,0.3,103,-1,1,0.0018149,"NA","NA"
3,3,3,44,"skilled.dem","Choice",8,0.7,0.3,104,1,1,0.92477,0,-1
3,"dem",3,45,"skilled.dem","Choice",8,0.7,0.3,105,1,1,0.027346,"NA","NA"
3,3,3,46,"skilled.dem","Choice",8,0.7,0.3,106,-1,0,0.94193,0,-1
3,3,3,47,"skilled.dem","Choice",8,0.7,0.3,107,-1,1,0.39832,0,-1
3,"dem",3,48,"skilled.dem","Choice",8,0.7,0.3,108,1,1,0.039621,"NA","NA"
3,3,3,49,"skilled.dem","Choice",8,0.7,0.3,109,-1,1,0.36766,0,-1
3,3,3,50,"skilled.dem","Choice",8,0.7,0.3,110,1,0,0.32497,1,1
3,"dem",3,51,"skilled.dem","Choice",8,0.7,0.3,111,-1,1,0.0015971,"NA","NA"
3,3,3,52,"skilled.dem","Choice",8,0.7,0.3,112,1,1,0.63978,0,-1
3,"dem",3,53,"skilled.dem","Choice",8,0.7,0.3,113,1,0,0.0016524,"NA","NA"
3,"dem",3,54,"skilled.dem","Choice",8,0.7,0.3,114,-1,1,0.0021325,"NA","NA"
3,3,3,55,"skilled.dem","Choice",8,0.7,0.3,115,1,0,1.7644,1,1
3,3,3,56,"skilled.dem","Choice",8,0.7,0.3,116,1,0,0.32934,0,-1
3,"dem",3,57,"skilled.dem","Choice",8,0.7,0.3,117,-1,1,0.0017522,"NA","NA"
3,3,3,58,"skilled.dem","Choice",8,0.7,0.3,118,1,0,0.104,0,-1
3,"dem",3,59,"skilled.dem","Choice",8,0.7,0.3,119,-1,0,0.0017219,"NA","NA"
3,3,3,60,"skilled.dem","Choice",8,0.7,0.3,120,1,1,0.30605,1,1
3,3,3,61,"unskilled.dem","Choice",9,0.7,0.3,81,-1,1,0.19939,1,1
3,3,3,62,"unskilled.dem","Choice",9,0.7,0.3,82,-1,1,0.0027049,1,1
3,"dem",3,63,"unskilled.dem","Choice",9,0.7,0.3,83,-1,0,0.98043,"NA","NA"
3,3,3,64,"unskilled.dem","Choice",9,0.7,0.3,84,1,1,0.002275,1,1
3,3,3,65,"unskilled.dem","Choice",9,0.7,0.3,85,1,1,0.0016552,0,-1
3,"dem",3,66,"unskilled.dem","Choice",9,0.7,0.3,86,1,0,0.052473,"NA","NA"
3,3,3,67,"unskilled.dem","Choice",9,0.7,0.3,87,1,1,0.32613,1,1
3,"dem",3,68,"unskilled.dem","Choice",9,0.7,0.3,88,1,0,0.046833,"NA","NA"
3,3,3,69,"unskilled.dem","Choice",9,0.7,0.3,89,1,0,2.0587,1,1
3,3,3,70,"unskilled.dem","Choice",9,0.7,0.3,90,-1,0,0.12304,0,-1
3,"dem",3,71,"unskilled.dem","Choice",9,0.7,0.3,91,1,0,0.033409,"NA","NA"
3,3,3,72,"unskilled.dem","Choice",9,0.7,0.3,92,1,0,0.41772,0,-1
3,3,3,73,"unskilled.dem","Choice",9,0.7,0.3,93,-1,1,0.0027876,1,1
3,"dem",3,74,"unskilled.dem","Choice",9,0.7,0.3,94,1,1,0.0026325,"NA","NA"
3,3,3,75,"unskilled.dem","Choice",9,0.7,0.3,95,1,1,0.30834,1,1
3,"dem",3,76,"unskilled.dem","Choice",9,0.7,0.3,96,1,0,0.33807,"NA","NA"
3,"dem",3,77,"unskilled.dem","Choice",9,0.7,0.3,97,1,0,0.0017698,"NA","NA"
3,3,3,78,"unskilled.dem","Choice",9,0.7,0.3,98,-1,0,0.40391,0,-1
3,"dem",3,79,"unskilled.dem","Choice",9,0.7,0.3,99,-1,0,0.0026046,"NA","NA"
3,"dem",3,80,"unskilled.dem","Choice",9,0.7,0.3,100,1,1,0.33122,"NA","NA"
3,3,3,81,"unskilled.dem","Choice",9,0.7,0.3,101,1,1,1.5569,1,1
3,"dem",3,82,"unskilled.dem","Choice",9,0.7,0.3,102,-1,1,0.11349,"NA","NA"
3,3,3,83,"unskilled.dem","Choice",9,0.7,0.3,103,1,1,0.18126,1,1
3,3,3,84,"unskilled.dem","Choice",9,0.7,0.3,104,1,1,0.23707,0,-1
3,"dem",3,85,"unskilled.dem","Choice",9,0.7,0.3,105,1,0,0.0018639,"NA","NA"
3,3,3,86,"unskilled.dem","Choice",9,0.7,0.3,106,1,0,0.39557,0,-1
3,"dem",3,87,"unskilled.dem","Choice",9,0.7,0.3,107,1,0,0.0018656,"NA","NA"
3,3,3,88,"unskilled.dem","Choice",9,0.7,0.3,108,-1,1,0.5124,1,1
3,3,3,89,"unskilled.dem","Choice",9,0.7,0.3,109,1,1,0.22238,1,1
3,"dem",3,90,"unskilled.dem","Choice",9,0.7,0.3,110,1,0,0.0019683,"NA","NA"
3,"dem",3,91,"unskilled.dem","Choice",9,0.7,0.3,111,-1,0,0.0028726,"NA","NA"
3,3,3,92,"unskilled.dem","Choice",9,0.7,0.3,112,1,1,0.16969,0,-1
3,"dem",3,93,"unskilled.dem","Choice",9,0.7,0.3,113,1,0,0.0016769,"NA","NA"
3,"dem",3,94,"unskilled.dem","Choice",9,0.7,0.3,114,-1,0,0.0019751,"NA","NA"
